OrderID,OrderDate,CustomerID,ProductID,RegionID,ChannelID,Quantity,UnitPrice,DiscountAmount,CostAmount
100356,2022-02-12,C0004,P005,R3,C1,1,5761.29,256.29,2280.0
100357,2022-02-12,C0035,P006,R3,C1,3,2467.36,0.0,3000.0
100358,2022-02-13,C0383,P002,R1,C1,1,23139.3,1726.0,7040.0
100359,2022-02-13,C0016,P004,R1,C1,2,2931.07,0.0,2400.0
100360,2022-02-13,C0465,P005,R1,C1,1,5682.88,120.34,2280.0
100361,2022-02-13,C0328,P005,R1,C2,2,5992.81,757.95,4560.0
100362,2022-02-13,C0054,P005,R2,C1,1,5710.26,358.63,2280.0
100363,2022-02-13,C0153,P009,R2,C2,1,26087.85,1187.8,8960.0
100364,2022-02-13,C0488,P011,R2,C2,1,487.13,37.09,250.0
100365,2022-02-13,C0025,P003,R3,C1,1,56177.87,2938.93,16500.0
100366,2022-02-13,C0075,P003,R3,C1,1,56259.96,1159.43,16500.0
100367,2022-02-13,C0036,P001,R3,C2,4,15231.06,2990.68,21000.0
100368,2022-02-13,C0162,P011,R3,C2,4,561.11,75.71,1000.0
100369,2022-02-14,C0126,P003,R1,C1,1,52688.92,3703.68,16500.0
100370,2022-02-14,C0466,P008,R1,C1,1,35476.9,0.0,10500.0
100371,2022-02-14,C0277,P010,R1,C1,1,1483.37,23.02,675.0
100372,2022-02-14,C0147,P001,R2,C2,1,14965.6,375.07,5250.0
100373,2022-02-14,C0053,P005,R2,C2,1,6130.79,0.0,2280.0
100374,2022-02-14,C0042,P010,R2,C2,1,1449.38,54.94,675.0
100375,2022-02-14,C0048,P010,R2,C1,1,1483.46,62.4,675.0
100376,2022-02-14,C0418,P005,R3,C1,1,6007.84,0.0,2280.0
100377,2022-02-14,C0370,P005,R3,C2,1,5269.75,24.73,2280.0
100378,2022-02-15,C0417,P002,R1,C2,1,22549.0,1508.61,7040.0
100379,2022-02-15,C0283,P008,R1,C1,1,34094.93,1144.06,10500.0
100380,2022-02-15,C0009,P006,R3,C1,1,2711.97,289.96,1000.0
100381,2022-02-15,C0312,P008,R3,C2,4,30364.08,10997.27,42000.0
100382,2022-02-16,C0262,P004,R1,C2,5,3117.75,1301.48,6000.0
100383,2022-02-16,C0445,P011,R1,C1,1,472.16,48.68,250.0
100384,2022-02-16,C0255,P012,R1,C2,2,1231.74,127.38,1008.0
100385,2022-02-16,C0307,P004,R3,C2,1,3301.57,66.95,1200.0
100386,2022-02-16,C0444,P006,R3,C2,2,2490.33,511.78,2000.0
100387,2022-02-16,C0361,P007,R3,C1,2,11667.57,2286.25,8160.0
100388,2022-02-16,C0221,P012,R3,C2,1,1184.99,21.21,504.0
100389,2022-02-17,C0197,P001,R1,C1,1,14249.2,591.19,5250.0
100390,2022-02-17,C0360,P007,R1,C2,2,12391.27,1337.52,8160.0
100391,2022-02-17,C0351,P008,R1,C2,1,38667.73,3782.99,10500.0
100392,2022-02-17,C0489,P008,R1,C1,1,35578.99,3327.7,10500.0
100393,2022-02-17,C0323,P008,R1,C2,2,35106.63,546.96,21000.0
100394,2022-02-17,C0081,P009,R2,C1,1,25423.89,1246.57,8960.0
100395,2022-02-17,C0414,P010,R2,C2,1,1433.3,130.93,675.0
100396,2022-02-17,C0216,P009,R3,C1,1,29647.6,1913.33,8960.0
100397,2022-02-17,C0300,P012,R3,C1,1,1162.24,31.99,504.0
100398,2022-02-18,C0283,P005,R1,C1,2,5553.26,586.69,4560.0
100399,2022-02-18,C0485,P002,R2,C1,1,22728.33,0.0,7040.0
100400,2022-02-18,C0241,P005,R2,C2,3,5880.75,714.98,6840.0
100401,2022-02-18,C0027,P009,R2,C2,1,25461.47,464.46,8960.0
100402,2022-02-18,C0373,P010,R2,C2,4,1384.47,45.33,2700.0
100403,2022-02-18,C0112,P004,R3,C2,1,3288.93,61.06,1200.0
100404,2022-02-18,C0424,P005,R3,C1,1,5626.75,562.28,2280.0
100405,2022-02-19,C0098,P004,R1,C1,2,2959.93,378.24,2400.0
100406,2022-02-19,C0417,P001,R1,C1,1,15585.09,818.56,5250.0
100407,2022-02-19,C0022,P001,R1,C2,1,14704.25,668.23,5250.0
100408,2022-02-19,C0403,P001,R1,C1,1,14989.23,690.95,5250.0
100409,2022-02-19,C0141,P007,R1,C2,1,11543.9,638.81,4080.0
100410,2022-02-19,C0319,P012,R1,C2,1,1271.5,60.38,504.0
100411,2022-02-19,C0192,P008,R2,C2,1,33660.76,0.0,10500.0
100412,2022-02-19,C0359,P010,R2,C2,1,1579.89,147.84,675.0
100413,2022-02-19,C0026,P011,R2,C2,2,497.79,53.69,500.0
100414,2022-02-20,C0348,P006,R3,C2,1,2394.69,148.7,1000.0
100415,2022-02-21,C0183,P002,R1,C1,1,23225.06,0.0,7040.0
100416,2022-02-21,C0466,P003,R1,C1,1,50011.43,2662.16,16500.0
100417,2022-02-21,C0222,P005,R1,C1,2,5689.31,946.84,4560.0
100418,2022-02-21,C0291,P005,R1,C2,1,5707.33,418.12,2280.0
100419,2022-02-21,C0094,P007,R1,C1,1,12751.71,466.12,4080.0
100420,2022-02-21,C0476,P008,R1,C2,2,35545.07,4472.31,21000.0
100421,2022-02-21,C0223,P010,R1,C2,5,1518.62,9.35,3375.0
100422,2022-02-21,C0434,P003,R2,C1,1,56827.93,1898.76,16500.0
100423,2022-02-21,C0365,P001,R2,C2,5,15086.7,1245.25,26250.0
100424,2022-02-21,C0268,P010,R3,C1,1,1421.81,21.09,675.0
100425,2022-02-21,C0385,P010,R3,C2,4,1427.94,80.52,2700.0
100426,2022-02-21,C0423,P010,R3,C2,1,1439.65,75.66,675.0
100427,2022-02-22,C0426,P002,R1,C1,1,21624.25,1082.34,7040.0
100428,2022-02-22,C0247,P006,R1,C2,3,2457.68,718.12,3000.0
100429,2022-02-22,C0219,P006,R1,C1,2,2656.79,233.67,2000.0
100430,2022-02-22,C0313,P009,R1,C1,1,26229.7,0.0,8960.0
100431,2022-02-22,C0110,P006,R2,C1,3,2504.22,800.04,3000.0
100432,2022-02-22,C0352,P006,R2,C1,1,2208.33,0.0,1000.0
100433,2022-02-22,C0457,P009,R2,C2,4,28390.59,8614.22,35840.0
100434,2022-02-22,C0001,P012,R2,C2,2,1268.36,158.65,1008.0
100435,2022-02-22,C0252,P003,R3,C1,5,56984.2,15163.35,82500.0
100436,2022-02-22,C0259,P006,R3,C1,2,2224.79,0.0,2000.0
100437,2022-02-23,C0071,P002,R2,C1,1,21502.86,565.95,7040.0
100438,2022-02-23,C0350,P007,R2,C2,1,12397.64,319.68,4080.0
100439,2022-02-23,C0443,P012,R2,C2,3,1248.39,6.2,1512.0
100440,2022-02-23,C0009,P005,R3,C1,1,5813.2,309.91,2280.0
100441,2022-02-24,C0084,P006,R1,C1,2,2638.56,330.05,2000.0
100442,2022-02-24,C0171,P012,R1,C2,1,1176.42,94.17,504.0
100443,2022-02-24,C0126,P012,R1,C2,2,1225.76,150.5,1008.0
100444,2022-02-24,C0457,P010,R2,C2,2,1414.4,197.2,1350.0
100445,2022-02-24,C0189,P005,R3,C2,1,5734.75,0.0,2280.0
100446,2022-02-24,C0031,P007,R3,C2,2,10349.39,1298.02,8160.0
100447,2022-02-25,C0125,P005,R2,C1,3,6120.66,821.41,6840.0
100448,2022-02-25,C0382,P006,R2,C1,3,2626.0,264.01,3000.0
100449,2022-02-25,C0340,P006,R2,C1,1,2330.91,143.64,1000.0
100450,2022-02-25,C0387,P008,R2,C2,1,35901.77,896.52,10500.0
100451,2022-02-25,C0282,P012,R2,C2,1,1230.45,92.37,504.0
100452,2022-02-25,C0032,P001,R3,C1,1,15435.07,1023.4,5250.0
100453,2022-02-25,C0004,P001,R3,C2,1,15424.67,910.53,5250.0
100454,2022-02-26,C0291,P002,R1,C1,1,20255.29,609.9,7040.0
100455,2022-02-26,C0099,P009,R1,C2,1,25635.14,919.33,8960.0
100456,2022-02-26,C0356,P007,R1,C2,4,10760.95,2188.94,16320.0
100457,2022-02-26,C0108,P010,R1,C1,3,1510.37,158.02,2025.0
100458,2022-02-26,C0212,P008,R2,C2,1,33669.27,1555.45,10500.0
100459,2022-02-26,C0076,P003,R3,C1,2,52291.27,5852.48,33000.0
100460,2022-02-26,C0267,P010,R3,C1,4,1483.12,146.7,2700.0
100461,2022-02-27,C0351,P001,R1,C2,2,14622.63,223.81,10500.0
100462,2022-02-27,C0410,P001,R1,C1,1,15109.42,0.0,5250.0
100463,2022-02-27,C0436,P006,R1,C1,1,2478.48,59.91,1000.0
100464,2022-02-27,C0327,P005,R1,C1,4,5515.23,1301.36,9120.0
100465,2022-02-27,C0171,P012,R1,C2,2,1225.42,180.18,1008.0
100466,2022-02-27,C0442,P007,R2,C1,3,11177.18,1843.8,12240.0
100467,2022-02-27,C0325,P012,R2,C2,1,1245.82,104.43,504.0
100468,2022-02-27,C0025,P009,R3,C1,1,26357.42,1235.01,8960.0
100469,2022-02-27,C0059,P010,R3,C2,1,1529.88,96.56,675.0
100470,2022-02-28,C0294,P012,R2,C2,4,1210.02,302.61,2016.0
100471,2022-02-28,C0116,P006,R3,C2,2,2581.17,383.75,2000.0
100472,2022-03-01,C0080,P007,R1,C2,1,12590.35,778.36,4080.0
100473,2022-03-01,C0400,P007,R1,C1,1,11647.11,1077.91,4080.0
100474,2022-03-01,C0481,P010,R1,C1,1,1404.64,66.09,675.0
100475,2022-03-01,C0148,P010,R2,C1,2,1547.71,4.01,1350.0
100476,2022-03-01,C0373,P012,R2,C2,1,1299.72,67.04,504.0
100477,2022-03-01,C0392,P008,R3,C2,2,34736.38,4145.61,21000.0
100478,2022-03-02,C0171,P004,R1,C2,2,2917.86,213.39,2400.0
100479,2022-03-02,C0191,P001,R1,C1,1,15933.4,801.49,5250.0
100480,2022-03-02,C0353,P003,R1,C1,1,54460.48,1626.5,16500.0
100481,2022-03-02,C0456,P004,R1,C1,1,2989.27,91.77,1200.0
100482,2022-03-02,C0453,P011,R1,C2,2,516.89,47.57,500.0
100483,2022-03-02,C0292,P009,R2,C2,2,28090.47,0.0,17920.0
100484,2022-03-02,C0281,P010,R2,C2,5,1369.37,266.08,3375.0
100485,2022-03-02,C0455,P012,R2,C1,1,1241.27,123.16,504.0
100486,2022-03-02,C0176,P002,R3,C1,1,21909.85,1812.49,7040.0
100487,2022-03-02,C0312,P006,R3,C1,4,2505.69,669.02,4000.0
100488,2022-03-03,C0062,P004,R1,C1,1,2641.21,199.0,1200.0
100489,2022-03-03,C0088,P009,R1,C2,1,28387.21,1426.65,8960.0
100490,2022-03-03,C0043,P009,R1,C2,3,27912.68,3740.59,26880.0
100491,2022-03-03,C0251,P011,R1,C2,1,504.11,58.42,250.0
100492,2022-03-03,C0480,P006,R2,C2,1,2703.95,185.65,1000.0
100493,2022-03-03,C0213,P005,R2,C1,1,6299.29,260.77,2280.0
100494,2022-03-03,C0460,P010,R2,C2,1,1474.68,58.23,675.0
100495,2022-03-03,C0462,P010,R2,C1,2,1490.09,102.18,1350.0
100496,2022-03-04,C0169,P007,R1,C2,2,11787.51,1914.65,8160.0
100497,2022-03-04,C0111,P012,R1,C2,1,1110.96,48.6,504.0
100498,2022-03-04,C0233,P006,R2,C1,1,2368.11,127.38,1000.0
100499,2022-03-04,C0344,P009,R3,C2,3,25993.06,0.0,26880.0
100500,2022-03-05,C0138,P003,R1,C2,1,53468.45,1614.7,16500.0
100501,2022-03-05,C0205,P006,R1,C1,3,2642.54,990.68,3000.0
100502,2022-03-05,C0468,P006,R1,C1,1,2516.31,0.0,1000.0
100503,2022-03-05,C0295,P006,R1,C1,1,2443.6,250.28,1000.0
100504,2022-03-05,C0056,P006,R2,C1,1,2274.5,146.61,1000.0
100505,2022-03-05,C0361,P005,R3,C1,1,6082.98,522.31,2280.0
100506,2022-03-05,C0497,P008,R3,C1,3,34995.66,8764.91,31500.0
100507,2022-03-06,C0058,P007,R1,C2,1,10577.0,1176.82,4080.0
100508,2022-03-06,C0280,P003,R2,C1,1,53882.83,1697.04,16500.0
100509,2022-03-06,C0120,P004,R2,C2,2,2906.5,349.66,2400.0
100510,2022-03-06,C0395,P003,R2,C1,2,55882.41,5036.48,33000.0
100511,2022-03-06,C0060,P008,R2,C1,1,35477.0,1119.4,10500.0
100512,2022-03-06,C0109,P010,R2,C2,5,1459.39,349.16,3375.0
100513,2022-03-06,C0286,P006,R3,C1,1,2525.06,172.38,1000.0
100514,2022-03-06,C0311,P005,R3,C1,1,5979.56,340.26,2280.0
100515,2022-03-07,C0084,P003,R1,C1,2,54987.29,6722.11,33000.0
100516,2022-03-07,C0157,P001,R1,C1,1,14449.07,0.0,5250.0
100517,2022-03-07,C0465,P006,R1,C1,2,2514.32,523.38,2000.0
100518,2022-03-07,C0207,P008,R1,C2,2,36121.58,4466.93,21000.0
100519,2022-03-07,C0282,P005,R2,C1,1,5465.86,329.22,2280.0
100520,2022-03-07,C0148,P007,R2,C2,1,11365.56,783.08,4080.0
100521,2022-03-07,C0473,P008,R2,C1,2,36098.48,6553.11,21000.0
100522,2022-03-07,C0272,P003,R3,C2,2,57325.96,7500.74,33000.0
100523,2022-03-07,C0268,P008,R3,C1,1,36147.95,2555.95,10500.0
100524,2022-03-07,C0370,P007,R3,C2,1,11723.5,454.84,4080.0
100525,2022-03-07,C0321,P011,R3,C2,1,453.02,35.3,250.0
100526,2022-03-08,C0161,P002,R1,C1,1,20168.16,832.02,7040.0
100527,2022-03-08,C0409,P006,R1,C1,1,2530.91,12.69,1000.0
100528,2022-03-08,C0173,P009,R1,C1,1,27750.91,627.61,8960.0
100529,2022-03-08,C0070,P011,R1,C1,1,487.81,40.11,250.0
100530,2022-03-08,C0060,P002,R2,C1,1,23069.88,1076.99,7040.0
100531,2022-03-08,C0148,P006,R2,C1,1,2743.07,108.72,1000.0
100532,2022-03-08,C0179,P002,R3,C1,3,20338.66,2945.4,21120.0
100533,2022-03-09,C0164,P003,R1,C1,2,53975.66,7380.31,33000.0
100534,2022-03-09,C0492,P006,R2,C1,1,2703.62,4.77,1000.0
100535,2022-03-09,C0193,P005,R2,C2,1,6237.56,205.1,2280.0
100536,2022-03-09,C0346,P009,R2,C2,5,30032.96,7571.98,44800.0
100537,2022-03-09,C0272,P001,R3,C1,2,14692.74,1257.14,10500.0
100538,2022-03-09,C0007,P001,R3,C2,1,15303.25,346.33,5250.0
100539,2022-03-09,C0312,P005,R3,C1,1,6050.13,309.48,2280.0
100540,2022-03-09,C0385,P005,R3,C1,2,6163.74,0.0,4560.0
100541,2022-03-09,C0069,P009,R3,C2,2,27697.66,4327.72,17920.0
100542,2022-03-09,C0392,P012,R3,C1,2,1119.69,169.96,1008.0
100543,2022-03-10,C0291,P001,R1,C2,3,15460.6,1109.65,15750.0
100544,2022-03-10,C0310,P005,R1,C2,2,5708.1,1251.22,4560.0
100545,2022-03-10,C0376,P007,R1,C2,2,11467.6,1677.8,8160.0
100546,2022-03-10,C0322,P010,R1,C2,1,1612.91,110.41,675.0
100547,2022-03-10,C0375,P011,R1,C2,1,513.08,6.87,250.0
100548,2022-03-10,C0479,P005,R2,C2,4,6524.57,998.99,9120.0
100549,2022-03-10,C0224,P008,R2,C1,1,34754.65,3055.38,10500.0
100550,2022-03-10,C0414,P012,R2,C1,1,1214.77,31.5,504.0
100551,2022-03-10,C0315,P005,R3,C2,1,5807.5,580.52,2280.0
100552,2022-03-11,C0353,P004,R1,C2,1,3070.24,151.65,1200.0
100553,2022-03-11,C0205,P004,R1,C1,1,2989.72,118.11,1200.0
100554,2022-03-11,C0088,P007,R1,C2,1,11237.15,141.38,4080.0
100555,2022-03-11,C0157,P009,R1,C1,3,28606.86,2981.68,26880.0
100556,2022-03-11,C0158,P010,R1,C2,3,1494.18,234.08,2025.0
100557,2022-03-11,C0081,P002,R2,C1,2,22664.53,1521.71,14080.0
100558,2022-03-11,C0257,P011,R2,C1,1,559.71,47.87,250.0
100559,2022-03-11,C0398,P002,R3,C1,1,22795.11,1216.21,7040.0
100560,2022-03-11,C0013,P005,R3,C1,1,5763.03,287.82,2280.0
100561,2022-03-11,C0115,P007,R3,C2,1,12679.09,677.64,4080.0
100562,2022-03-12,C0098,P003,R1,C1,1,56694.62,3129.8,16500.0
100563,2022-03-12,C0495,P007,R1,C2,1,11858.45,448.17,4080.0
100564,2022-03-12,C0117,P009,R1,C1,2,25903.84,4581.26,17920.0
100565,2022-03-12,C0145,P012,R1,C2,1,1171.85,101.98,504.0
100566,2022-03-12,C0116,P008,R3,C2,4,35088.15,9693.58,42000.0
100567,2022-03-13,C0173,P001,R1,C2,3,13732.0,850.49,15750.0
100568,2022-03-13,C0165,P006,R1,C1,2,2547.84,261.81,2000.0
100569,2022-03-13,C0345,P009,R1,C1,1,27927.38,1282.15,8960.0
100570,2022-03-13,C0043,P011,R1,C1,2,479.17,31.07,500.0
100571,2022-03-13,C0450,P003,R2,C1,2,49942.17,4718.0,33000.0
100572,2022-03-13,C0074,P006,R2,C2,1,2665.05,63.34,1000.0
100573,2022-03-13,C0175,P006,R2,C1,1,2302.1,123.01,1000.0
100574,2022-03-13,C0068,P006,R2,C2,1,2486.78,121.31,1000.0
100575,2022-03-13,C0193,P010,R2,C1,1,1480.5,35.41,675.0
100576,2022-03-13,C0407,P001,R3,C1,1,15213.7,658.3,5250.0
100577,2022-03-13,C0472,P001,R3,C1,1,15140.14,1024.59,5250.0
100578,2022-03-13,C0270,P006,R3,C1,2,2456.48,278.17,2000.0
100579,2022-03-14,C0247,P002,R1,C1,2,20864.42,2869.23,14080.0
100580,2022-03-14,C0269,P005,R1,C2,1,5576.44,238.88,2280.0
100581,2022-03-14,C0386,P006,R1,C1,2,2279.73,184.26,2000.0
100582,2022-03-14,C0183,P006,R1,C2,1,2269.37,166.95,1000.0
100583,2022-03-14,C0324,P007,R1,C1,1,11866.73,459.96,4080.0
100584,2022-03-14,C0068,P009,R2,C1,3,28281.42,3166.27,26880.0
100585,2022-03-14,C0406,P001,R3,C2,1,15531.12,930.85,5250.0
100586,2022-03-14,C0226,P001,R3,C2,2,14706.09,572.57,10500.0
100587,2022-03-14,C0259,P010,R3,C1,1,1503.66,0.0,675.0
100588,2022-03-14,C0438,P011,R3,C1,1,474.67,0.0,250.0
100589,2022-03-15,C0094,P005,R1,C1,2,5641.14,460.27,4560.0
100590,2022-03-15,C0241,P005,R2,C1,1,5870.59,275.25,2280.0
100591,2022-03-15,C0250,P007,R2,C2,1,12001.89,1042.96,4080.0
100592,2022-03-15,C0155,P009,R2,C2,1,28239.16,1785.38,8960.0
100593,2022-03-15,C0329,P009,R2,C2,1,26237.31,1931.34,8960.0
100594,2022-03-15,C0448,P004,R3,C2,2,3049.03,50.74,2400.0
100595,2022-03-15,C0238,P005,R3,C1,1,6156.91,284.2,2280.0
100596,2022-03-15,C0232,P010,R3,C1,1,1420.26,88.68,675.0
100597,2022-03-15,C0019,P012,R3,C1,1,1282.71,68.59,504.0
100598,2022-03-16,C0483,P006,R1,C2,1,2570.61,254.68,1000.0
100599,2022-03-16,C0265,P008,R1,C1,1,34799.1,2331.65,10500.0
100600,2022-03-16,C0410,P011,R1,C1,1,478.55,21.54,250.0
100601,2022-03-16,C0109,P009,R2,C2,2,26972.07,2468.17,17920.0
100602,2022-03-16,C0061,P008,R2,C1,2,34496.69,6535.61,21000.0
100603,2022-03-16,C0146,P003,R3,C1,1,49977.99,4069.24,16500.0
100604,2022-03-16,C0418,P002,R3,C1,3,22559.33,3000.75,21120.0
100605,2022-03-16,C0312,P006,R3,C2,2,2589.47,630.95,2000.0
100606,2022-03-17,C0158,P004,R1,C1,1,2974.44,76.19,1200.0
100607,2022-03-17,C0295,P006,R1,C1,1,2553.65,191.39,1000.0
100608,2022-03-17,C0284,P005,R1,C2,1,5635.03,92.16,2280.0
100609,2022-03-17,C0426,P006,R1,C1,4,2617.5,401.14,4000.0
100610,2022-03-17,C0352,P007,R2,C1,1,11292.65,490.21,4080.0
100611,2022-03-17,C0416,P009,R2,C1,1,26744.24,2018.86,8960.0
100612,2022-03-17,C0212,P010,R2,C1,1,1506.34,27.0,675.0
100613,2022-03-17,C0172,P009,R3,C2,5,25606.37,4262.18,44800.0
100614,2022-03-17,C0259,P010,R3,C1,2,1430.4,208.39,1350.0
100615,2022-03-18,C0141,P001,R1,C2,2,14016.09,738.6,10500.0
100616,2022-03-18,C0410,P002,R1,C1,1,22246.4,2054.01,7040.0
100617,2022-03-18,C0408,P004,R1,C1,1,3037.01,61.17,1200.0
100618,2022-03-18,C0020,P007,R1,C2,1,12449.41,1201.12,4080.0
100619,2022-03-18,C0068,P008,R2,C2,1,35178.41,2221.49,10500.0
100620,2022-03-18,C0109,P010,R2,C2,2,1532.7,230.87,1350.0
100621,2022-03-18,C0480,P012,R2,C1,1,1221.93,97.49,504.0
100622,2022-03-18,C0238,P004,R3,C1,2,3013.31,343.19,2400.0
100623,2022-03-18,C0296,P005,R3,C2,1,5874.0,242.23,2280.0
100624,2022-03-18,C0290,P006,R3,C2,1,2499.88,208.05,1000.0
100625,2022-03-18,C0290,P011,R3,C1,5,478.27,118.79,1250.0
100626,2022-03-19,C0063,P004,R1,C1,1,2845.72,67.54,1200.0
100627,2022-03-19,C0388,P012,R1,C1,1,1218.59,14.37,504.0
100628,2022-03-19,C0278,P009,R2,C2,1,28619.5,513.04,8960.0
100629,2022-03-19,C0457,P011,R2,C2,2,500.13,82.38,500.0
100630,2022-03-19,C0440,P012,R2,C1,1,1233.36,39.79,504.0
100631,2022-03-19,C0314,P011,R3,C2,1,457.27,39.73,250.0
100632,2022-03-19,C0308,P011,R3,C1,1,484.17,32.72,250.0
100633,2022-03-20,C0156,P005,R1,C1,1,5531.82,578.71,2280.0
100634,2022-03-20,C0306,P004,R2,C1,1,3188.08,83.33,1200.0
100635,2022-03-20,C0413,P009,R2,C1,2,28251.88,4245.41,17920.0
100636,2022-03-20,C0272,P005,R3,C1,1,6245.81,391.72,2280.0
100637,2022-03-20,C0296,P006,R3,C1,3,2431.63,217.0,3000.0
100638,2022-03-21,C0318,P012,R1,C1,2,1277.77,91.98,1008.0
100639,2022-03-21,C0288,P006,R2,C1,3,2545.12,12.71,3000.0
100640,2022-03-21,C0243,P005,R2,C1,2,5877.06,863.94,4560.0
100641,2022-03-21,C0124,P007,R2,C1,2,12342.69,1651.54,8160.0
100642,2022-03-21,C0454,P012,R3,C2,1,1110.23,24.93,504.0
100643,2022-03-22,C0168,P002,R1,C2,2,21770.46,1768.63,14080.0
100644,2022-03-22,C0493,P005,R1,C1,1,6292.15,173.63,2280.0
100645,2022-03-22,C0100,P006,R1,C1,3,2399.36,400.6,3000.0
100646,2022-03-22,C0144,P005,R1,C2,1,5945.95,541.94,2280.0
100647,2022-03-22,C0320,P012,R1,C1,2,1191.29,188.56,1008.0
100648,2022-03-22,C0362,P005,R2,C1,5,5517.14,802.21,11400.0
100649,2022-03-22,C0440,P005,R2,C1,1,6076.85,521.39,2280.0
100650,2022-03-22,C0148,P008,R2,C1,2,35074.19,4464.89,21000.0
100651,2022-03-22,C0241,P010,R2,C2,1,1420.96,89.29,675.0
100652,2022-03-22,C0337,P007,R3,C2,1,13297.86,1121.5,4080.0
100653,2022-03-23,C0143,P005,R1,C1,1,5895.36,0.0,2280.0
100654,2022-03-23,C0087,P006,R1,C1,5,2732.24,1158.31,5000.0
100655,2022-03-23,C0227,P006,R1,C2,1,2438.89,238.2,1000.0
100656,2022-03-23,C0422,P004,R2,C1,1,2976.44,314.32,1200.0
100657,2022-03-23,C0287,P005,R2,C2,1,5824.08,182.92,2280.0
100658,2022-03-23,C0150,P008,R2,C2,1,37364.28,172.78,10500.0
100659,2022-03-23,C0307,P001,R3,C1,4,14001.97,0.0,21000.0
100660,2022-03-23,C0256,P001,R3,C2,1,15077.14,821.41,5250.0
100661,2022-03-23,C0448,P010,R3,C1,1,1515.2,86.68,675.0
100662,2022-03-24,C0456,P009,R1,C2,1,26791.22,2326.66,8960.0
100663,2022-03-24,C0268,P003,R3,C2,1,60832.81,2625.18,16500.0
100664,2022-03-24,C0112,P010,R3,C1,1,1390.75,51.95,675.0
100665,2022-03-24,C0041,P011,R3,C1,1,517.2,16.35,250.0
100666,2022-03-25,C0356,P003,R1,C1,1,52660.81,1778.34,16500.0
100667,2022-03-25,C0401,P008,R1,C2,3,38524.9,7989.02,31500.0
100668,2022-03-25,C0016,P008,R1,C2,2,35284.51,8103.92,21000.0
100669,2022-03-25,C0363,P012,R2,C2,3,1180.4,190.31,1512.0
100670,2022-03-25,C0095,P003,R3,C1,3,54532.91,16212.99,49500.0
100671,2022-03-25,C0321,P011,R3,C1,1,449.68,23.83,250.0
100672,2022-03-26,C0073,P003,R1,C1,3,60135.32,14481.07,49500.0
100673,2022-03-26,C0401,P002,R1,C1,1,22426.36,565.01,7040.0
100674,2022-03-26,C0357,P003,R1,C1,1,57895.67,2761.89,16500.0
100675,2022-03-26,C0269,P008,R1,C2,1,33159.44,0.0,10500.0
100676,2022-03-26,C0139,P011,R1,C2,3,469.01,6.91,750.0
100677,2022-03-26,C0255,P011,R1,C1,1,518.84,16.38,250.0
100678,2022-03-26,C0455,P011,R2,C1,3,478.26,118.97,750.0
100679,2022-03-26,C0315,P001,R3,C1,1,14075.68,1105.98,5250.0
100680,2022-03-26,C0050,P004,R3,C2,1,2945.21,0.0,1200.0
100681,2022-03-26,C0072,P007,R3,C2,1,12137.94,419.35,4080.0
100682,2022-03-26,C0249,P011,R3,C2,1,493.02,0.0,250.0
100683,2022-03-26,C0035,P012,R3,C2,1,1321.08,75.19,504.0
100684,2022-03-27,C0430,P001,R1,C1,1,14641.61,238.92,5250.0
100685,2022-03-27,C0242,P008,R1,C2,1,35340.22,2852.53,10500.0
100686,2022-03-27,C0361,P006,R3,C2,1,2703.66,125.88,1000.0
100687,2022-03-28,C0165,P009,R1,C2,4,27736.52,5202.53,35840.0
100688,2022-03-28,C0140,P009,R1,C2,1,26759.15,1891.42,8960.0
100689,2022-03-28,C0299,P002,R2,C2,1,22297.06,858.84,7040.0
100690,2022-03-28,C0469,P009,R2,C1,1,28446.83,1589.33,8960.0
100691,2022-03-28,C0442,P010,R2,C1,4,1550.35,529.38,2700.0
100692,2022-03-28,C0132,P006,R3,C1,2,2760.59,109.11,2000.0
100693,2022-03-28,C0418,P009,R3,C2,3,25186.37,3991.94,26880.0
100694,2022-03-28,C0348,P010,R3,C2,1,1580.41,127.01,675.0
100695,2022-03-29,C0205,P005,R1,C1,1,5917.62,450.9,2280.0
100696,2022-03-29,C0084,P009,R1,C2,2,25703.11,1094.79,17920.0
100697,2022-03-29,C0284,P012,R1,C2,1,1096.18,98.67,504.0
100698,2022-03-29,C0294,P004,R2,C1,1,3026.94,273.5,1200.0
100699,2022-03-29,C0303,P007,R2,C2,1,11654.04,324.7,4080.0
100700,2022-03-29,C0092,P009,R2,C1,1,28095.72,0.0,8960.0
100701,2022-03-29,C0120,P009,R2,C1,1,28619.26,1469.98,8960.0
100702,2022-03-29,C0406,P004,R3,C1,1,2885.83,153.8,1200.0
100703,2022-03-29,C0444,P003,R3,C1,3,56197.16,4414.77,49500.0
100704,2022-03-29,C0499,P007,R3,C1,1,12077.18,478.62,4080.0
100705,2022-03-29,C0260,P007,R3,C1,1,12737.62,552.6,4080.0
100706,2022-03-29,C0326,P010,R3,C2,2,1442.47,91.99,1350.0
100707,2022-03-29,C0290,P012,R3,C1,3,1173.12,47.71,1512.0
100708,2022-03-30,C0164,P001,R1,C1,1,14715.67,1051.9,5250.0
100709,2022-03-30,C0101,P009,R1,C2,1,29824.67,1589.94,8960.0
100710,2022-03-30,C0043,P012,R1,C1,1,1125.31,55.37,504.0
100711,2022-03-30,C0319,P011,R1,C1,1,477.43,28.73,250.0
